l,l1,p,a,a1,u,u1,id
Käthe-Kollwitz-Schule - Förderzentrum und Sprachheilschule der Stadt Leipzig,"Förderzentrum Sprachheilschule  ""Käthe Kollwitz "" Leipzig",4318,"Leipzig, Karl-Vogel-Straße 17",Karl-Vogel-Straße 17-19 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/Kollwitz-Schule,http://jedeschule.de/SN-4420345-0,SN-4420345-0
Käthe-Kollwitz-Schule - Förderzentrum und Sprachheilschule der Stadt Leipzig,"Förderzentrum Sprachheilschule  ""Käthe Kollwitz "" Leipzig",4318,"Leipzig, Karl-Vogel-Straße 17",Karl-Vogel-Straße 17-19 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/Kollwitz-Schule,http://jedeschule.de/SN-4420345-0,SN-4420345-0
Käthe-Kollwitz-Schule - Förderzentrum und Sprachheilschule der Stadt Leipzig,"Förderzentrum Sprachheilschule  ""Käthe Kollwitz "" Leipzig",4318,"Leipzig, Karl-Vogel-Straße 17",Karl-Vogel-Straße 17-19 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/Kollwitz-Schule,http://jedeschule.de/SN-4420345-0,SN-4420345-0
Hans-Christian-Andersen-Schule,Hans-Christian-Andersen-Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Louis-Fürnberg-Straße 2",Louis-Fürnberg-Straße 2 04318 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Andersen-GS,http://jedeschule.de/SN-4412250-0,SN-4412250-0
Hans-Christian-Andersen-Schule,Hans-Christian-Andersen-Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Louis-Fürnberg-Straße 2",Louis-Fürnberg-Straße 2 04318 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Andersen-GS,http://jedeschule.de/SN-4412250-0,SN-4412250-0
Ernst-Pinkert-Schule,Ernst-Pinkert-Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Martinstraße 7",Martinstraße 7 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/ErnstPinkert-GS,http://jedeschule.de/SN-4412292-0,SN-4412292-0
Ernst-Pinkert-Schule,Ernst-Pinkert-Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Martinstraße 7",Martinstraße 7 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/ErnstPinkert-GS,http://jedeschule.de/SN-4412292-0,SN-4412292-0
74. Schule,74. Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Friedrich-Dittes-Straße 23",Friedrich-Dittes-Straße 23 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/74-GS,http://jedeschule.de/SN-4412011-0,SN-4412011-0
74. Schule,74. Schule - Grundschule der Stadt Leipzig,4318,"Leipzig, Friedrich-Dittes-Straße 23",Friedrich-Dittes-Straße 23 04318 Leipzig OT Anger-Crottendorf,http://leipzig-data.de/Data/Schule/74-GS,http://jedeschule.de/SN-4412011-0,SN-4412011-0
Schule Engelsdorf - Schule zur Lernförderung der Stadt Leipzig,Schule Engelsdorf - Schule zur Lernförderung der Stadt Leipzig,4319,"Leipzig, Riesaer Straße 177",Riesaer Straße 177 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Engelsdorf,http://jedeschule.de/SN-4420089-0,SN-4420089-0
Schule Engelsdorf - Schule zur Lernförderung der Stadt Leipzig,Schule Engelsdorf - Schule zur Lernförderung der Stadt Leipzig,4319,"Leipzig, Riesaer Straße 177",Riesaer Straße 177 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Engelsdorf,http://jedeschule.de/SN-4420089-0,SN-4420089-0
Gymnasium Engelsdorf,Gymnasium Engelsdorf,4319,"Leipzig, Arthur-Winkler-Straße 6",Arthur-Winkler-Straße 6 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Engelsdorf-Gym,http://jedeschule.de/SN-4440129-0,SN-4440129-0
Gymnasium Engelsdorf,Gymnasium Engelsdorf,4319,"Leipzig, Arthur-Winkler-Straße 6",Arthur-Winkler-Straße 6 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Engelsdorf-Gym,http://jedeschule.de/SN-4440129-0,SN-4440129-0
Christoph-Arnold-Schule,Christoph-Arnold-Schule - Grundschule der Stadt Leipzig,4319,"Leipzig, Gaswerksweg 1",Gaswerksweg 1 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Arnold-GS,http://jedeschule.de/SN-4410213-0,SN-4410213-0
Christoph-Arnold-Schule,Christoph-Arnold-Schule - Grundschule der Stadt Leipzig,4319,"Leipzig, Gaswerksweg 1",Gaswerksweg 1 04319 Leipzig OT Engelsdorf,http://leipzig-data.de/Data/Schule/Arnold-GS,http://jedeschule.de/SN-4410213-0,SN-4410213-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Aus- und Weiterbildungsschulen Fachschule für Sozialwesen Fachrichtung Sozialpädagogik  (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452801-0,SN-4452801-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Aus- und Weiterbildungsschulen Fachschule für Sozialwesen Fachrichtung Sozialpädagogik  (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452801-0,SN-4452801-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Berufsfachschule für Pflegeberufe Bildungsgang Pflegehilfe   (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452353-0,SN-4452353-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Berufsfachschule für Pflegeberufe Bildungsgang Pflegehilfe   (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452353-0,SN-4452353-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Berufsfachschule für Altenpflege    (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4451399-0,SN-4451399-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.",Berufsfachschule für Altenpflege    (Schule in freier Trägerschaft),4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4451399-0,SN-4451399-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.","Aus-und Weiterbildungsschulen Berufsfachschule für Sozialwesen des Vereins für Motivation, Kommunikation  und berufliche Bildung e. V.(VMKB e. V.) (Schule in freier Trägerschaft)",4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452843-0,SN-4452843-0
"Verein für Motivation, Komm. und berufliche Bildung e. V.","Aus-und Weiterbildungsschulen Berufsfachschule für Sozialwesen des Vereins für Motivation, Kommunikation  und berufliche Bildung e. V.(VMKB e. V.) (Schule in freier Trägerschaft)",4328,"Leipzig, Geithainer Straße 7",Geithainer Straße 7-9 04328 Leipzig OT Sellerhausen-Stünz,http://leipzig-data.de/Data/Schule/Berufsschule-MKB-Verein,http://jedeschule.de/SN-4452843-0,SN-4452843-0
Gustav-Hertz-Gymnasium,Gustav-Hertz-Schule - Gymnasium der Stadt Leipzig,4329,"Leipzig, Dachsstraße 5",Dachsstraße 5 04329 Leipzig OT Heiterblick,http://leipzig-data.de/Data/Schule/Hertz-Gym,http://jedeschule.de/SN-4440236-0,SN-4440236-0
Gustav-Hertz-Gymnasium,Gustav-Hertz-Schule - Gymnasium der Stadt Leipzig,4329,"Leipzig, Dachsstraße 5",Dachsstraße 5 04329 Leipzig OT Heiterblick,http://leipzig-data.de/Data/Schule/Hertz-Gym,http://jedeschule.de/SN-4440236-0,SN-4440236-0
Theodor-Körner-Schule,Theodor-Körner-Schule - Grundschule der Stadt Leipzig,4329,"Leipzig, Schlehenweg 32",Schlehenweg 32 04329 Leipzig OT Paunsdorf,http://leipzig-data.de/Data/Schule/Koerner-GS,http://jedeschule.de/SN-4412409-0,SN-4412409-0
Theodor-Körner-Schule,Theodor-Körner-Schule - Grundschule der Stadt Leipzig,4329,"Leipzig, Schlehenweg 32",Schlehenweg 32 04329 Leipzig OT Paunsdorf,http://leipzig-data.de/Data/Schule/Koerner-GS,http://jedeschule.de/SN-4412409-0,SN-4412409-0
Schule für geistig Behinderte Schloss Schönefeld e. V.,Schule für geistig Behinderte Schloss Schönefeld   (Schule in freier Trägerschaft),4347,"Leipzig, Zeumerstraße 1",Zeumerstraße 1 04347 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Schloss-Schoenefeld,http://jedeschule.de/SN-4420022-0,SN-4420022-0
Schule für geistig Behinderte Schloss Schönefeld e. V.,Schule für geistig Behinderte Schloss Schönefeld   (Schule in freier Trägerschaft),4347,"Leipzig, Zeumerstraße 1",Zeumerstraße 1 04347 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/Lernfoerderschule-Schloss-Schoenefeld,http://jedeschule.de/SN-4420022-0,SN-4420022-0
Akademie für Kreativitätspädagogik Leipzig,"Fachschule, Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft)",4347,"Leipzig, Braunstraße 18",Braunstraße 18 04347 Leipzig OT Thekla,http://leipzig-data.de/Data/Schule/AkademiefuerKreativitaetspaedagogik,http://jedeschule.de/SN-4451761-0,SN-4451761-0
Akademie für Kreativitätspädagogik Leipzig,"Fachschule, Fachbereich Sozialwesen, Fachrichtung Sozialpädagogik   (Schule in freier Trägerschaft)",4347,"Leipzig, Braunstraße 18",Braunstraße 18 04347 Leipzig OT Thekla,http://leipzig-data.de/Data/Schule/AkademiefuerKreativitaetspaedagogik,http://jedeschule.de/SN-4451761-0,SN-4451761-0
BIP-Kreativitätsgrundschule und -gymnasium,BIP-Kreativitätsgymnasium Leipzig    (Schule in freier Trägerschaft),4347,"Leipzig, Torgauer Straße 114",Torgauer Straße 114 04347 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BIP-Schule,http://jedeschule.de/SN-4440574-0,SN-4440574-0
BIP-Kreativitätsgrundschule und -gymnasium,BIP-Kreativitätsgymnasium Leipzig    (Schule in freier Trägerschaft),4347,"Leipzig, Torgauer Straße 114",Torgauer Straße 114 04347 Leipzig OT Zentrum,http://leipzig-data.de/Data/Schule/BIP-Schule,http://jedeschule.de/SN-4440574-0,SN-4440574-0
20. Schule,20. Schule - Oberschule der Stadt Leipzig,4347,"Leipzig, Bästleinstraße 14",Bästleinstraße 14 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/20-OS,http://jedeschule.de/SN-4431029-0,SN-4431029-0
20. Schule,20. Schule - Oberschule der Stadt Leipzig,4347,"Leipzig, Bästleinstraße 14",Bästleinstraße 14 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/20-OS,http://jedeschule.de/SN-4431029-0,SN-4431029-0
BIP-Kreativitätsgrundschule und -gymnasium,BIP-Kreativitätsgrundschule Leipzig    (Schule in freier Trägerschaft),4347,"Leipzig, Torgauer Straße 114",Torgauer Straße 114 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/BIP-Schule,http://jedeschule.de/SN-4412565-0,SN-4412565-0
BIP-Kreativitätsgrundschule und -gymnasium,BIP-Kreativitätsgrundschule Leipzig    (Schule in freier Trägerschaft),4347,"Leipzig, Torgauer Straße 114",Torgauer Straße 114 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/BIP-Schule,http://jedeschule.de/SN-4412565-0,SN-4412565-0
21. Schule,Clara-Wieck-Schule - Grundschule der Stadt Leipzig,4347,"Leipzig, Stöckelstraße 45",Stöckelstraße 45 04347 Leipzig OT Schönefeld-Abtnaundorf,http://leipzig-data.de/Data/Schule/21-GS,http://jedeschule.de/SN-4412458-0,SN-4412458-0
21. Schule,Clara-Wieck-Schule - Grundschule der Stadt Leipzig,4347,"Leipzig, Stöckelstraße 45",Stöckelstraße 45 04347 Leipzig OT Schönefeld-Abtnaundorf,http://leipzig-data.de/Data/Schule/21-GS,http://jedeschule.de/SN-4412458-0,SN-4412458-0
Astrid-Lindgren-Schule,Astrid-Lindgren-Schule - Grundschule der Stadt Leipzig,4347,"Leipzig, Volksgartenstraße 16",Volksgartenstraße 16 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/Lindgren-GS,http://jedeschule.de/SN-4412490-0,SN-4412490-0
Astrid-Lindgren-Schule,Astrid-Lindgren-Schule - Grundschule der Stadt Leipzig,4347,"Leipzig, Volksgartenstraße 16",Volksgartenstraße 16 04347 Leipzig OT Schönefeld-Ost,http://leipzig-data.de/Data/Schule/Lindgren-GS,http://jedeschule.de/SN-4412490-0,SN-4412490-0
Schule Seehausen,Schule Seehausen - Grundschule  der Stadt Leipzig,4356,"Leipzig, Seehausener Allee 17",Seehausener Allee 17 04356 Leipzig OT Seehausen,http://leipzig-data.de/Data/Schule/Seehausen-GS,http://jedeschule.de/SN-4410650-0,SN-4410650-0
Schule Seehausen,Schule Seehausen - Grundschule  der Stadt Leipzig,4356,"Leipzig, Seehausener Allee 17",Seehausener Allee 17 04356 Leipzig OT Seehausen,http://leipzig-data.de/Data/Schule/Seehausen-GS,http://jedeschule.de/SN-4410650-0,SN-4410650-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-0,SN-4450011-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-0,SN-4450011-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-0,SN-4450011-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-0,SN-4450011-0
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-0,SN-4450011-0
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-0,SN-4450011-0
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-0,SN-4450011-0
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-0,SN-4450011-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-1,SN-4450011-1
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-1,SN-4450011-1
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-1,SN-4450011-1
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig","Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4450011-1,SN-4450011-1
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-1,SN-4450011-1
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-1,SN-4450011-1
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-1,SN-4450011-1
66. Schule,"Berufliches Schulzentrum 12  ""Robert Blum "" der Stadt Leipzig",4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 60 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4450011-1,SN-4450011-1
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-0,SN-4410031-0
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-0,SN-4410031-0
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-1,SN-4410031-1
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-1,SN-4410031-1
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-2,SN-4410031-2
Freie Waldorfschule Leipzig,Freie Waldorfschule Leipzig    (Schule in freier Trägerschaft),4357,"Leipzig, Berthastraße 15",Berthastraße 15 04357 Leipzig OT Mockau-Süd,http://leipzig-data.de/Data/Schule/FreieWaldorfschule,http://jedeschule.de/SN-4410031-2,SN-4410031-2
Friedrich-Arnold-Brockhaus-Gymnasium,Friedrich-Arnold-Brockhaus-Schule- Gymnasium der Stadt Leipzig,4357,"Leipzig, Kieler Straße 72B",Kieler Straße 72b 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/Brockhaus-Gym,http://jedeschule.de/SN-4440293-0,SN-4440293-0
Friedrich-Arnold-Brockhaus-Gymnasium,Friedrich-Arnold-Brockhaus-Schule- Gymnasium der Stadt Leipzig,4357,"Leipzig, Kieler Straße 72B",Kieler Straße 72b 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/Brockhaus-Gym,http://jedeschule.de/SN-4440293-0,SN-4440293-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig",66. Schule - Grundschule der Stadt Leipzig,4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 56 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4412367-0,SN-4412367-0
"Berufliches Schulzentrum 12 ""Robert Blum"" der Stadt Leipzig",66. Schule - Grundschule der Stadt Leipzig,4357,"Leipzig, Rosenowstraße 60",Rosenowstraße 56 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/BSZ-Robert-Blum,http://jedeschule.de/SN-4412367-0,SN-4412367-0
66. Schule,66. Schule - Grundschule der Stadt Leipzig,4357,"Leipzig, Rosenowstraße 56",Rosenowstraße 56 04357 Leipzig OT Mockau-Nord,http://leipzig-data.de/Data/Schule/66-GS,http://jedeschule.de/SN-4412367-0,SN-4412367-0
